Date,Open,Low,High,Close
05/13/2008,103.85,103.4,104.92,104.8
05/14/2008,104.8,104.58,105.44,105.26
05/15/2008,105.26,104.43,105.29,104.74
05/16/2008,104.74,103.53,105.9,104.11
05/19/2008,104.11,103.53,104.69,104.33
05/20/2008,104.33,103.45,104.48,103.63
05/21/2008,103.63,102.96,103.68,103.06
05/22/2008,103.06,102.74,104.38,104.36
05/23/2008,104.36,103.06,104.25,103.08
05/26/2008,103.08,103.14,103.49,103.42
05/27/2008,103.42,103.27,104.33,103.25
05/28/2008,103.25,103.89,105.32,104.68
05/29/2008,104.68,104.67,105.87,105.56
05/30/2008,105.56,105.24,105.73,105.47
06/02/2008,105.47,104.02,105.52,104.39
06/03/2008,104.39,103.87,105.7,104.86
06/04/2008,104.86,104.54,105.38,105.23
06/05/2008,105.23,105.21,106.44,105.66
06/06/2008,105.66,104.95,106.32,105.1
06/09/2008,105.1,104.4,106.34,106.09
06/10/2008,106.09,106.25,107.45,107.3
06/11/2008,107.3,106.56,107.76,106.93
06/12/2008,106.93,106.8,108.08,106.91
06/13/2008,106.91,107.65,108.43,108.22
06/16/2008,108.22,107.93,108.59,108.09
06/17/2008,108.09,107.61,108.4,107.99
06/18/2008,107.99,107.72,108.44,107.86
06/19/2008,107.86,107.42,108.07,107.86
06/20/2008,107.86,107.12,108.07,107.25
06/23/2008,107.25,107.12,108.07,107.78
06/24/2008,107.78,107.36,108.23,107.84
06/25/2008,107.84,107.67,108.42,107.91
06/26/2008,107.91,106.61,108.18,106.74
06/27/2008,106.74,105.86,107.21,106.23
06/30/2008,106.23,104.99,106.47,106.05
07/01/2008,106.05,105.33,106.39,106.05
07/02/2008,106.05,105.79,106.78,105.97
07/03/2008,105.97,105.77,106.93,106.7
07/04/2008,106.7,106.62,106.88,106.68
07/07/2008,106.68,106.67,107.75,107.18
07/08/2008,107.18,106.26,107.54,107.45
07/09/2008,107.45,106.78,107.66,105.79
07/10/2008,105.79,106.7,107.45,107.03
07/11/2008,107.03,105.66,107.3,106.46
07/14/2008,106.46,106.06,106.81,106.16
07/15/2008,106.16,104.16,106.27,105.06
07/16/2008,105.06,103.77,105,105.01
07/17/2008,105.01,104.76,107.1,106.68
07/18/2008,106.68,105.98,106.94,106.83
07/21/2008,106.83,106.37,107.15,106.65
07/22/2008,106.65,106.06,107.45,107.16
07/23/2008,107.16,107.18,107.97,107.89
07/24/2008,107.89,107.26,107.99,107.36
07/25/2008,107.36,106.58,107.95,107.9
07/28/2008,107.9,107.35,108.08,107.5
07/29/2008,107.5,107.3,108.3,108.09
07/30/2008,108.09,107.71,108.34,108.06
07/31/2008,108.06,107.57,108.38,107.89
08/01/2008,107.89,107.28,107.89,107.69
08/04/2008,107.69,107.47,108.29,108.27
08/05/2008,108.27,107.68,108.34,108.16
08/06/2008,108.16,108.23,109.81,109.8
08/07/2008,109.8,109.14,109.8,109.45
08/08/2008,109.45,109.3,110.36,110.24
08/11/2008,110.24,109.55,110.4,109.99
08/12/2008,109.99,109.3,110.35,109.31
08/13/2008,109.31,108.36,109.74,109.55
08/14/2008,109.55,109.04,109.99,109.66
08/15/2008,109.66,109.63,110.66,110.56
08/18/2008,110.56,109.97,110.51,110.16
08/19/2008,110.16,109.55,110.33,109.73
08/20/2008,109.73,109.62,110.27,109.81
08/21/2008,109.81,108.13,109.86,108.59
08/22/2008,108.59,108.39,110.14,109.97
08/25/2008,109.97,109.03,110.29,109.34
08/26/2008,109.34,109.15,109.94,109.7
08/27/2008,109.7,108.71,109.89,109.66
08/28/2008,109.66,108.79,109.71,109.48
08/29/2008,109.48,108.42,109.55,108.69
09/01/2008,108.69,107.63,108.66,108.17
09/02/2008,108.17,107.78,109.19,108.65
09/03/2008,108.65,108.11,109.09,108.23
09/04/2008,108.23,106.98,108.56,107.07
09/05/2008,107.07,105.54,107.35,107.14
09/08/2008,107.14,107.77,109.07,107.99
09/09/2008,107.99,106.84,108.34,107.14
09/10/2008,107.14,106.6,107.94,107.64
09/11/2008,107.64,106.07,107.85,106.89
09/12/2008,106.89,106.73,107.89,107.79
09/15/2008,107.79,104.54,106.84,105.78
09/16/2008,105.78,103.55,106.02,105.85
09/17/2008,105.85,104.38,106.7,104.99
09/18/2008,104.99,103.98,105.58,105.63
09/19/2008,105.63,105.4,108.03,107.01
09/22/2008,107.01,105.15,107.18,105.17
09/23/2008,105.17,105.18,106.07,105.38
09/24/2008,105.38,105.36,106.35,105.89
09/25/2008,105.89,105.47,107.02,106.35
09/26/2008,106.35,105.04,106.52,106.05
09/29/2008,106.05,104.17,106.96,104.13
09/30/2008,104.13,103.5,106.48,106.43
10/01/2008,106.43,105.33,106.54,105.82
10/02/2008,105.82,105.11,106.29,105.24
10/03/2008,105.24,104.5,106.15,105.37
10/06/2008,105.37,100.24,105.13,100.65
10/07/2008,100.65,101.28,103.28,101.75
10/08/2008,101.75,98.6,101.73,100.34
10/09/2008,100.34,98.9,101.49,99.96
10/10/2008,99.96,97.92,100.72,100.27
10/13/2008,100.27,99.57,101.28,101.01
10/14/2008,101.01,101.51,103.06,101.98
10/15/2008,101.98,100.04,102.25,100.07
10/16/2008,100.07,99.26,101.61,101.38
10/17/2008,101.38,100.61,101.82,101.63
10/20/2008,101.63,101.37,103.41,101.87
10/21/2008,101.87,100.17,102.15,100.38
10/22/2008,100.38,97.23,100.55,97.7
10/23/2008,97.7,95.95,98.32,96.9
10/24/2008,96.9,90.94,98.08,94.48
10/27/2008,94.48,91.92,94.48,93.95
10/28/2008,93.95,92.48,98.4,97.62
10/29/2008,97.62,96.09,99.7,97.33
10/30/2008,97.33,97.35,99.13,97.47
10/31/2008,97.47,96.37,99.13,98.71
11/03/2008,98.71,98.23,99.65,98.99
11/04/2008,98.99,98.38,100.55,99.69
11/05/2008,99.69,98.26,99.91,98.93
11/06/2008,98.93,97.49,98.68,97.77
11/07/2008,97.77,96.77,98.68,98.12
11/10/2008,98.12,97.62,99.48,97.85
11/11/2008,97.85,97.31,98.3,97.78
11/12/2008,97.78,94.48,98.08,95.44
11/13/2008,95.44,94.53,98.27,97.64
11/14/2008,97.64,96.1,98.08,97.64
11/17/2008,97.64,95.88,97.55,96.97
11/18/2008,96.97,96.03,96.78,96.64
11/19/2008,96.64,95.7,97.1,95.79
11/20/2008,95.79,93.7,96.24,94.11
11/21/2008,94.11,93.67,95.98,95.93
11/24/2008,95.93,94.95,96.96,96.91
11/25/2008,96.91,95.1,97.41,95.47
11/26/2008,95.47,94.6,95.55,95.47
11/27/2008,95.47,94.99,95.75,95.51
11/28/2008,95.51,95.15,95.74,95.68
12/01/2008,95.68,93.06,95.55,93.35
12/02/2008,93.35,92.63,93.83,93.15
12/03/2008,93.15,92.54,93.63,93.04
12/04/2008,93.04,92.23,93.41,92.3
12/05/2008,92.3,91.58,93.38,92.96
12/08/2008,92.96,92.58,93.9,92.98
12/09/2008,92.98,91.94,93.06,92.12
12/10/2008,92.12,92.12,93.03,92.65
12/11/2008,92.65,91.17,92.87,91.73
12/12/2008,91.73,88.2,91.85,90.99
12/15/2008,90.99,90.25,91.35,90.54
12/16/2008,90.54,88.65,90.73,88.78
12/17/2008,88.78,87.15,89.21,87.4
12/18/2008,87.4,87.19,90.02,89.37
12/19/2008,89.37,88.43,89.87,89.45
12/22/2008,89.45,89.14,90.47,90.07
12/23/2008,90.07,89.91,90.92,90.89
12/24/2008,90.89,90.25,90.98,90.69
12/25/2008,90.69,90.25,90.64,90.49
12/26/2008,90.49,90.35,90.84,90.66
12/29/2008,90.66,89.75,90.74,90.65
12/30/2008,90.65,90.04,90.99,90.29
12/31/2008,90.29,90.15,90.9,90.8
01/01/2009,90.8,90.8,90.8,90.8
01/02/2009,90.8,90.72,92.4,92.21
01/05/2009,92.21,91.8,93.56,93.2
01/06/2009,93.2,92.85,94.65,93.96
01/07/2009,93.96,92.45,94.12,92.68
01/08/2009,92.68,90.85,92.91,91.41
01/09/2009,91.41,90.15,91.65,90.47
01/12/2009,90.47,88.9,90.25,89
01/13/2009,89,88.8,89.88,89.05
01/14/2009,89.05,88.6,89.96,89.11
01/15/2009,89.11,88.48,90.02,89.66
01/16/2009,89.66,89.76,90.91,90.58
01/19/2009,90.58,90.17,91.3,90.42
01/20/2009,90.42,89.68,90.97,89.76
01/21/2009,89.76,87.11,90.17,89.47
01/22/2009,89.47,88.08,89.55,88.87
01/23/2009,88.87,87.98,89.63,88.87
01/26/2009,88.87,88.28,89.69,88.98
01/27/2009,88.98,88.43,90.07,88.89
01/28/2009,88.89,88.88,90.75,90.3
01/29/2009,90.3,89.48,90.65,89.86
01/30/2009,89.86,89.17,90.14,89.85
02/02/2009,89.85,88.82,90.01,89.58
02/03/2009,89.58,88.6,89.99,89.23
02/04/2009,89.23,88.84,89.69,89.53
02/05/2009,89.53,89.2,92.25,91.46
02/06/2009,91.46,90.74,92.21,92.09
02/09/2009,92.09,90.9,92.12,91.43
02/10/2009,91.43,90.15,91.65,90.25
02/11/2009,90.25,89.71,90.75,90.5
02/12/2009,90.5,89.82,90.75,90.71
02/13/2009,90.71,90.55,92.05,91.83
02/16/2009,91.83,91.15,92.08,91.81
02/17/2009,91.81,91.57,92.75,92.43
02/18/2009,92.43,92.1,93.96,93.78
02/19/2009,93.78,93.31,94.47,94.41
02/20/2009,94.41,92.53,94.38,93.06
02/23/2009,93.06,92.77,94.95,94.48
02/24/2009,94.48,94.26,96.94,96.87
02/25/2009,96.87,96.36,97.79,97.66
02/26/2009,97.66,97.33,98.71,98.3
02/27/2009,98.3,96.86,98.52,97.79
03/02/2009,97.79,96.92,97.91,97.72
03/03/2009,97.72,97.03,98.59,98.33
03/04/2009,98.33,98.2,99.48,99.06
03/05/2009,99.06,98,99.68,99.06
03/06/2009,99.06,96.58,98.5,98.29
03/09/2009,98.29,97.9,99.19,98.83
03/10/2009,98.83,97.9,99.14,98.82
03/11/2009,98.82,97.04,98.85,97.24
03/12/2009,97.24,95.69,98.52,97.6
03/13/2009,97.6,97.15,98.66,98.02
03/16/2009,98.02,97.57,98.65,98.27
03/17/2009,98.27,98.11,98.97,98.47
03/18/2009,98.47,95.68,98.83,96.13
03/19/2009,96.13,93.55,96.6,94.45
03/20/2009,94.45,94.15,96.25,95.96
03/23/2009,95.96,95.43,97.35,97.05
03/24/2009,97.05,96.95,98.56,97.79
03/25/2009,97.79,96.92,98.35,97.27
03/26/2009,97.27,97.48,98.72,98.5
03/27/2009,98.5,97.1,98.86,98.04
03/30/2009,98.04,95.95,98.32,97.07
03/31/2009,97.07,97.29,99.37,97.08
04/01/2009,97.08,98.23,99.48,97.08
04/02/2009,97.08,98.4,99.91,99.65
04/03/2009,99.65,99.34,100.37,100.29
04/06/2009,100.29,99.9,101.44,100.92
04/07/2009,100.92,99.86,101.09,100.48
04/08/2009,100.48,99.45,100.87,100.48
04/09/2009,100.48,99.65,100.57,100.5
04/10/2009,100.5,100.22,100.72,100.55
04/13/2009,100.55,99.45,100.87,100.03
04/14/2009,100.03,98.75,100.43,98.85
04/15/2009,98.85,98.15,99.67,99.21
04/16/2009,99.21,98.54,99.51,99.33
04/17/2009,99.33,98.71,99.75,99.22
04/20/2009,99.22,97.66,99.4,97.85
04/21/2009,97.85,97.74,98.91,98.72
04/22/2009,98.72,97.57,98.7,98.16
04/23/2009,98.16,97.64,98.45,97.9
04/24/2009,97.9,96.65,98.14,97.04
04/27/2009,97.04,96.44,97.11,96.72
04/28/2009,96.72,95.63,96.7,96.44
04/29/2009,96.44,96.44,98,97.47
04/30/2009,97.47,97.15,99,98.63
05/01/2009,98.63,98.73,99.59,99.36
05/04/2009,99.36,98.74,99.56,98.91
05/05/2009,98.91,98.6,99.22,98.98
05/06/2009,98.98,97.94,99.08,98.35
05/07/2009,98.35,98.4,99.8,98.35
05/08/2009,98.35,98.32,99.6,98.39
05/11/2009,98.39,97.27,98.8,97.44
05/12/2009,97.44,96.11,97.84,96.39
05/13/2009,96.39,95.23,96.7,95.28
05/14/2009,95.28,95.11,95.88,95.71
05/15/2009,95.71,94.74,96.08,95.06
05/18/2009,95.06,94.55,96.47,96.39
05/19/2009,96.39,95.91,96.71,96.08
05/20/2009,96.08,94.7,96.21,94.75
05/21/2009,94.75,93.98,95.09,94.21
05/22/2009,94.21,93.87,94.92,94.89
05/25/2009,94.89,94.43,95.2,94.79
05/26/2009,94.79,94.51,95.15,94.97
05/27/2009,94.97,94.66,95.51,95.21
05/28/2009,95.21,95.25,97.24,96.95
05/29/2009,96.95,95,96.9,95.28
06/01/2009,95.28,94.44,96.78,96.73
06/02/2009,96.73,95.32,96.64,95.65
06/03/2009,95.65,95.4,96.42,95.85
06/04/2009,95.85,95.95,96.98,96.88
06/05/2009,96.88,96.56,98.89,98.84
06/08/2009,98.84,98.21,98.87,98.37
06/09/2009,98.37,97.22,98.55,97.37
06/10/2009,97.37,97.09,98.44,98.26
06/11/2009,98.26,97.26,98.56,97.54
06/12/2009,97.54,97.5,98.42,98.22
06/15/2009,98.22,97.59,98.58,97.65
06/16/2009,97.65,96.08,97.72,96.53
06/17/2009,96.53,95.55,96.77,95.59
06/18/2009,95.59,95.62,96.69,96.61
06/19/2009,96.61,96,97.18,96.22
06/22/2009,96.22,95.71,96.28,95.97
06/23/2009,95.97,94.88,95.89,95.24
06/24/2009,95.24,95.06,96.05,95.77
06/25/2009,95.77,95.66,96.57,95.81
06/26/2009,95.81,95.05,96.05,95.17
06/29/2009,95.17,95.17,96.17,96.01
06/30/2009,96.01,95.32,96.51,96.35
07/01/2009,96.35,96.17,96.98,96.51
07/02/2009,96.51,95.7,96.88,95.83
07/03/2009,95.83,95.67,96.14,96.07
07/06/2009,96.07,94.66,95.87,95.29
07/07/2009,95.29,94.71,95.46,94.8
07/08/2009,94.8,91.8,94.73,92.44
07/09/2009,92.44,92.38,93.6,92.86
07/10/2009,92.86,91.97,93.18,92.32
07/13/2009,92.32,91.74,92.99,92.93
07/14/2009,92.93,92.81,93.37,93.31
07/15/2009,93.31,93.26,94.46,94.4
07/16/2009,94.4,93.27,94.45,93.71
07/17/2009,93.71,93.49,94.37,94.24
07/20/2009,94.24,94.17,94.79,94.21
07/21/2009,94.21,93.29,94.39,93.61
07/22/2009,93.61,93.1,93.87,93.53
07/23/2009,93.53,93.57,95.3,95.13
07/24/2009,95.13,94.59,95.16,94.7
07/27/2009,94.7,94.67,95.38,95.21
07/28/2009,95.21,94.04,95.18,94.47
07/29/2009,94.47,94.02,95.36,95
07/30/2009,95,94.84,95.89,95.59
07/31/2009,95.59,94.51,95.84,94.78
08/03/2009,94.78,94.56,95.43,95.31
08/04/2009,95.31,94.37,95.46,95.27
08/05/2009,95.27,94.63,95.38,94.95
08/06/2009,94.95,94.81,95.8,95.44
08/07/2009,95.44,95.05,97.78,97.59
08/10/2009,97.59,96.92,97.72,97.04
08/11/2009,97.04,95.77,97.14,96.02
08/12/2009,96.02,95.13,96.75,96.13
08/13/2009,96.13,95.05,96.48,95.27
08/14/2009,95.27,94.43,95.47,94.87
08/17/2009,94.87,94.21,94.86,94.48
08/18/2009,94.48,94.35,95.3,94.64
08/19/2009,94.64,93.66,94.85,93.92
08/20/2009,93.92,93.87,94.56,94.14
08/21/2009,94.14,93.43,94.72,94.31
08/24/2009,94.31,94.37,95.06,94.51
08/25/2009,94.51,93.78,94.63,94.18
08/26/2009,94.18,93.88,94.57,94.14
08/27/2009,94.14,93.22,94.15,93.45
08/28/2009,93.45,93.43,94.07,93.59
08/31/2009,93.59,92.54,93.56,92.99
09/01/2009,92.99,92.86,93.45,92.94
09/02/2009,92.94,92.11,93.05,92.15
09/03/2009,92.15,91.95,92.69,92.55
09/04/2009,92.55,92.3,93.26,92.99
09/07/2009,92.99,92.84,93.3,92.88
09/08/2009,92.88,92.04,93.08,92.2
09/09/2009,92.2,91.51,92.59,92.12
09/10/2009,92.12,91.41,92.26,91.78
09/11/2009,91.78,90.22,91.78,90.58
09/14/2009,90.58,90.22,91.13,90.82
09/15/2009,90.82,90.83,91.64,91.04
09/16/2009,91.04,90.13,91.36,90.83
09/17/2009,90.83,90.51,91.62,91.16
09/18/2009,91.16,91.04,91.54,91.38
09/21/2009,91.38,91.32,92.53,92.06
09/22/2009,92.06,90.94,92.06,91.18
09/23/2009,91.18,90.51,91.54,91.32
09/24/2009,91.32,90.36,91.62,91.26
09/25/2009,91.26,89.52,91.35,89.83
09/28/2009,89.83,88.26,89.78,89.65
09/29/2009,89.65,89.63,90.34,90.22
09/30/2009,90.22,89.33,90.41,89.77
10/01/2009,89.77,89.42,90.17,89.75
10/02/2009,89.75,88.61,89.92,89.74
10/05/2009,89.74,89.42,89.98,89.55
10/06/2009,89.55,88.63,89.65,88.78
10/07/2009,88.78,88.01,89.39,88.63
10/08/2009,88.63,88.15,88.69,88.38
10/09/2009,88.38,88.36,89.88,89.85
10/12/2009,89.85,89.64,90.46,89.88
10/13/2009,89.88,89.45,90.19,89.75
10/14/2009,89.75,88.84,89.9,89.4
10/15/2009,89.4,89.28,90.78,90.23
10/16/2009,90.23,90.52,91.33,90.9
10/19/2009,90.9,90.38,91.12,90.63
10/20/2009,90.63,90.06,91.07,90.72
10/21/2009,90.72,90.49,91.28,90.9
10/22/2009,90.9,90.78,91.7,91.28
10/23/2009,91.28,91.29,92.12,92.07
10/26/2009,92.07,91.56,92.28,92.2
10/27/2009,92.2,91.71,92.32,91.88
10/28/2009,91.88,90.55,91.81,90.8
10/29/2009,90.8,90.25,91.62,91.48
10/30/2009,91.48,89.93,91.57,90
11/02/2009,90,89.2,90.69,90.46
11/03/2009,90.46,89.88,90.58,90.35
11/04/2009,90.35,90.06,91.32,90.6
11/05/2009,90.6,90.01,90.86,90.74
11/06/2009,90.74,89.62,90.85,89.92
11/09/2009,89.92,89.7,90.26,90
11/10/2009,90,89.69,90.17,89.82
11/11/2009,89.82,89.29,90.03,89.79
11/12/2009,89.79,89.65,90.61,90.4
11/13/2009,90.4,89.47,90.41,89.63
11/16/2009,89.63,88.77,89.71,89.08
11/17/2009,89.08,88.74,89.53,89.29
11/18/2009,89.29,89.02,89.48,89.35
11/19/2009,89.35,88.64,89.43,89.04
11/20/2009,89.04,88.69,89.13,88.97
11/23/2009,88.97,88.58,89.19,88.95
11/24/2009,88.95,88.36,89.06,88.51
11/25/2009,88.51,87.22,88.64,87.32
11/26/2009,87.32,86.3,87.48,86.47
11/27/2009,86.47,84.83,87.01,86.77
11/30/2009,86.77,85.87,87.03,86.43
12/01/2009,86.43,86.16,87.53,86.68
12/02/2009,86.68,86.6,87.49,87.43
12/03/2009,87.43,87.34,88.48,88.18
12/04/2009,88.18,88,90.76,90.49
12/07/2009,90.49,89.06,90.38,89.49
12/08/2009,89.49,88.18,89.51,88.32
12/09/2009,88.32,87.37,88.7,87.81
12/10/2009,87.81,87.75,88.45,88.21
12/11/2009,88.21,88.2,89.81,89.1
12/14/2009,89.1,88.33,89.32,88.62
12/15/2009,88.62,88.58,89.95,89.6
12/16/2009,89.6,89.4,89.98,89.8
12/17/2009,89.8,89.56,90.37,89.96
12/18/2009,89.96,88.96,90.91,90.28
12/21/2009,90.28,90.25,91.24,91.17
12/22/2009,91.17,91,91.86,91.8
12/23/2009,91.8,91.32,91.87,91.64
12/24/2009,91.64,91.14,91.77,91.62
12/25/2009,91.62,91.2,91.63,91.17
12/28/2009,91.17,91.42,91.76,91.57
12/29/2009,91.57,91.53,92.07,92.01
12/30/2009,92.01,91.91,92.77,92.43
12/31/2009,92.43,91.93,93.14,93.08
01/01/2010,93.08,93.08,93.08,93.08
01/04/2010,93.08,92.2,93.21,92.54
01/05/2010,92.54,91.26,92.55,91.65
01/06/2010,91.65,91.53,92.74,92.32
01/07/2010,92.32,92.11,93.4,93.27
01/08/2010,93.27,92.3,93.76,92.59
01/11/2010,92.59,91.82,92.66,92.06
01/12/2010,92.06,90.74,92.43,90.95
01/13/2010,90.95,90.91,91.56,91.45
01/14/2010,91.45,90.85,92.04,91.11
01/15/2010,91.11,90.61,91.32,90.81
01/18/2010,90.81,90.63,91.05,90.76
01/19/2010,90.76,90.32,91.26,91.07
01/20/2010,91.07,90.8,91.46,91.23
01/21/2010,91.23,90.12,91.87,90.36
01/22/2010,90.36,89.79,90.56,89.87
01/25/2010,89.87,89.82,90.34,90.21
01/26/2010,90.21,89.35,90.55,89.66
01/27/2010,89.66,89.15,90.08,89.96
01/28/2010,89.96,89.65,90.55,89.85
01/29/2010,89.85,89.59,90.92,90.27
02/01/2010,90.27,89.81,90.94,90.64
02/02/2010,90.64,90.27,90.91,90.34
02/03/2010,90.34,90.09,91.28,90.94
02/04/2010,90.94,88.58,91.07,88.9
02/05/2010,88.9,88.84,89.89,89.33
02/08/2010,89.33,89.15,89.56,89.28
02/09/2010,89.28,89.17,89.8,89.63
02/10/2010,89.63,89.25,90.06,89.93
02/11/2010,89.93,89.58,90.14,89.73
02/12/2010,89.73,89.6,90.43,90
02/15/2010,90,89.92,90.23,89.96
02/16/2010,89.96,89.72,90.51,90.13
02/17/2010,90.13,90.12,91.26,91.19
02/18/2010,91.19,90.59,91.48,91.23
02/19/2010,91.23,91.6,92.14,91.6
02/22/2010,91.6,91.02,91.9,91.1
02/23/2010,91.1,89.93,91.29,90.16
02/24/2010,90.16,89.78,90.37,90.2
02/25/2010,90.2,88.81,90.32,89.07
02/26/2010,89.07,88.75,89.5,88.91
03/01/2010,88.91,88.83,89.48,89.07
03/02/2010,89.07,88.56,89.39,88.68
03/03/2010,88.68,88.33,88.99,88.4
03/04/2010,88.4,88.15,89.25,89.05
03/05/2010,89.05,88.99,90.58,90.33
03/08/2010,90.33,90.16,90.68,90.3
03/09/2010,90.3,89.63,90.33,89.97
03/10/2010,89.97,89.85,90.82,90.52
03/11/2010,90.52,90.22,90.71,90.54
03/12/2010,90.54,90.18,91.08,90.45
03/15/2010,90.45,90.36,90.8,90.51
03/16/2010,90.51,89.99,90.73,90.24
03/17/2010,90.24,90.04,90.71,90.25
03/18/2010,90.25,89.77,90.8,90.29
03/19/2010,90.29,90.34,90.71,90.52
03/22/2010,90.52,89.84,90.77,90.13
03/23/2010,90.13,90.07,90.47,90.41
03/24/2010,90.41,90.36,92.23,92.13
03/25/2010,92.13,91.77,92.95,92.69
03/26/2010,92.69,92.31,92.89,92.48
03/29/2010,92.48,92.36,92.78,92.46
03/30/2010,92.46,92.13,93.02,92.82
03/31/2010,92.82,92.76,93.63,93.5
04/01/2010,93.5,93.29,94.04,93.84
04/02/2010,93.84,93.66,94.69,94.63
04/05/2010,94.63,94.09,94.76,94.33
04/06/2010,94.33,93.67,94.37,93.73
04/07/2010,93.73,93.16,94.26,93.25
04/08/2010,93.25,92.84,93.48,93.35
04/09/2010,93.35,93.12,93.78,93.16
04/12/2010,93.16,92.99,93.62,93.23
04/13/2010,93.23,92.58,93.42,93.13
04/14/2010,93.13,92.83,93.71,93.2
04/15/2010,93.2,92.87,93.53,93.02
04/16/2010,93.02,91.91,93.14,92.13
04/19/2010,92.13,91.61,92.46,92.39
04/20/2010,92.39,92.4,93.4,93.14
04/21/2010,93.14,92.94,93.44,93.16
04/22/2010,93.16,92.74,93.54,93.51
04/23/2010,93.51,93.32,94.32,94.06
04/26/2010,94.06,93.94,94.35,93.97
04/27/2010,93.97,92.82,94.02,93.04
04/28/2010,93.04,93,94.32,94.13
04/29/2010,94.13,93.86,94.26,94.07
04/30/2010,94.07,93.88,94.6,93.92
05/03/2010,93.92,93.85,94.8,94.59
05/04/2010,94.59,94.33,94.98,94.41
05/05/2010,94.41,93.54,94.98,93.67
05/06/2010,93.67,88.03,93.98,90
05/07/2010,90,90.03,93.11,91.37
05/10/2010,91.37,91.79,93.54,93.2
05/11/2010,93.2,92.22,93.4,92.75
05/12/2010,92.75,92.45,93.28,93.16
05/13/2010,93.16,92.6,93.64,92.71
05/14/2010,92.71,91.81,93.09,92.25
05/17/2010,92.25,91.77,92.69,92.51
05/18/2010,92.51,92.12,92.96,92.36
05/19/2010,92.36,90.97,92.15,91.63
05/20/2010,91.63,89,91.88,89.76
05/21/2010,89.76,89.09,90.47,90.03
05/24/2010,90.03,89.75,90.61,90.39
05/25/2010,90.39,89.28,90.31,90.06
05/26/2010,90.06,89.83,90.67,90
05/27/2010,90,89.86,91,90.86
05/28/2010,90.86,90.61,91.41,90.85
05/31/2010,90.85,90.93,91.61,91.08
06/01/2010,91.08,90.55,91.45,91.04
06/02/2010,91.04,90.98,92.36,92.13
06/03/2010,92.13,92.05,92.8,92.57
06/04/2010,92.57,91.43,92.89,91.59
06/07/2010,91.59,90.99,92.08,91.63
06/08/2010,91.63,90.85,91.93,91.4
06/09/2010,91.4,91.07,91.67,91.06
06/10/2010,91.06,90.86,91.48,91.26
06/11/2010,91.26,91.2,91.78,91.71
06/14/2010,91.71,91.43,92.11,91.44
06/15/2010,91.44,91.09,91.69,91.42
06/16/2010,91.42,91.1,91.82,91.39
06/17/2010,91.39,90.52,91.44,90.97
06/18/2010,90.97,90.42,90.96,90.67
06/21/2010,90.67,90.3,91.48,90.96
06/22/2010,90.96,90.35,91.1,90.34
06/23/2010,90.34,89.74,90.58,89.94
06/24/2010,89.94,89.23,89.98,89.48
06/25/2010,89.48,89.23,89.77,89.25
06/28/2010,89.25,89.07,89.47,89.39
06/29/2010,89.39,88.29,89.42,88.46
06/30/2010,88.46,88.37,88.76,88.36
07/01/2010,88.36,86.97,88.56,87.55
07/02/2010,87.55,87.34,88.21,87.73
07/05/2010,87.73,87.64,88,87.75
07/06/2010,87.75,87.36,87.99,87.46
07/07/2010,87.46,87.02,87.74,87.73
07/08/2010,87.73,87.68,88.64,88.36
07/09/2010,88.36,88.38,88.71,88.64
07/12/2010,88.64,88.4,89.15,88.6
07/13/2010,88.6,88.04,88.86,88.43
07/14/2010,88.43,88.08,89.11,88.25
07/15/2010,88.25,87.24,88.43,87.55
07/16/2010,87.55,86.27,87.5,86.57
07/19/2010,86.57,86.49,87.21,86.82
07/20/2010,86.82,86.7,87.48,87.37
07/21/2010,87.37,86.88,87.47,87.03
07/22/2010,87.03,86.35,87.22,86.89
07/23/2010,86.89,86.75,87.52,87.3
07/26/2010,87.3,86.83,87.71,86.88
07/27/2010,86.88,86.84,87.96,87.88
07/28/2010,87.88,87.27,88.11,87.43
07/29/2010,87.43,86.58,87.51,86.83
07/30/2010,86.83,85.95,86.93,86.43
08/02/2010,86.43,86.33,86.88,86.46
08/03/2010,86.46,85.69,86.66,85.82
08/04/2010,85.82,85.33,86.41,86.24
08/05/2010,86.24,85.72,86.49,85.77
08/06/2010,85.77,85.03,86.22,85.38
08/09/2010,85.38,85.31,85.96,85.84
08/10/2010,85.84,85.19,86.24,85.34
08/11/2010,85.34,84.75,85.49,85.33
08/12/2010,85.33,84.94,86.03,85.88
08/13/2010,85.88,85.58,86.39,86.28
08/16/2010,86.28,85.22,86.28,85.32
08/17/2010,85.32,85.13,85.7,85.47
08/18/2010,85.47,85.2,85.69,85.43
08/19/2010,85.43,84.9,85.91,85.32
08/20/2010,85.32,85.2,85.85,85.68
08/23/2010,85.68,85.09,85.68,85.19
08/24/2010,85.19,83.61,85.2,84.17
08/25/2010,84.17,84.08,84.83,84.79
08/26/2010,84.79,84.33,84.9,84.45
08/27/2010,84.45,84.28,85.49,85.33
08/30/2010,85.33,84.56,85.92,84.63
08/31/2010,84.63,83.83,84.66,83.96
09/01/2010,83.96,83.69,84.66,84.47
09/02/2010,84.47,84.01,84.55,84.25
09/03/2010,84.25,84.18,85.22,84.4
09/06/2010,84.4,84.05,84.49,84.2
09/07/2010,84.2,83.52,84.26,83.78
09/08/2010,83.78,83.35,84.04,83.92
09/09/2010,83.92,83.5,84.02,83.89
09/10/2010,83.89,83.76,84.38,84.18
09/13/2010,84.18,83.51,84.36,83.62
